Lyngen,"['http://www.lyngen.kommune.no/', '<Response [200]>', '<Response [404]>']"
Lærdal,"['http://www.laerdal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Lødingen,"['http://www.lodingen.kommune.no/', '<Response [200]>', '<Response [404]>']"
Lørenskog,"['http://www.lorenskog.kommune.no/', '<Response [200]>', '<Response [404]>']"
Løten,"['http://www.loten.kommune.no/', '<Response [200]>', '<Response [404]>']"
Malvik,"['http://www.malvik.kommune.no/', '<Response [200]>', '<Response [404]>']"
Mandal,"['http://www.mandal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Marker,"['http://www.marker.kommune.no/', '<Response [200]>', 'http://innsyn.e-kommune.no/innsyn_marker/wfinnsyn.ashx?response=moteplan_utvalg&utvalg=1&']"
Marnardal,"['http://www.marnardal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Masfjorden,"['http://www.masfjorden.kommune.no/', '<Response [200]>', '<Response [404]>']"
Meland,"['http://www.meland.kommune.no/', '<Response [200]>', '<Response [404]>']"
Meldal,"['http://www.meldal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Melhus,"['http://www.melhus.kommune.no/', '<Response [200]>', '<Response [404]>']"
Meløy,"['http://www.meloy.kommune.no/', '', '<Response [404]>']"
Meråker,"['http://www.meraker.kommune.no/', '<Response [200]>', 'http://einnsyn.meraker.kommune.no/einnsyn/utvalg/Details/2#']"
Midsund,"['http://www.midsund.kommune.no/', '<Response [200]>', '<Response [404]>']"
Midtre Gauldal,"['http://www.midtre-gauldal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Modalen,"['http://www.modalen.kommune.no/', '<Response [200]>', '<Response [404]>']"
Modum,"['http://www.modum.kommune.no/', '<Response [200]>', '<Response [404]>']"
Molde,"['http://www.molde.kommune.no/', '<Response [200]>', '<Response [404]>']"
Moskenes,"['http://www.moskenes.kommune.no/', '<Response [200]>', '<Response [404]>']"
Moss,"['http://www.moss.kommune.no/', '<Response [200]>', '<Response [404]>']"
Mosvik,"['http://www.mosvik.kommune.no/', '<Response [503]>', '<Response [503]>']"
Målselv,"['https://www.malselv.kommune.no/', '<Response [200]>', '<Response [404]>']"
Måsøy,"['http://www.masoy.kommune.no/', '<Response [200]>', '<Response [404]>']"
Namdalseid,"['http://www.namdalseid.kommune.no/', '<Response [200]>', '<Response [404]>']"
Namsos,"['http://www.namsos.kommune.no/', '<Response [200]>', '<Response [404]>']"
Namsskogan,"['http://www.namsskogan.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nannestad,"['http://www.nannestad.kommune.no/', '<Response [200]>', '<Response [404]>']"
Narvik,"['http://www.narvik.kommune.no/', '<Response [200]>', '<Response [404]>']"
Naustdal,"['http://www.naustdal.kommune.no/', '<Response [200]>', 'https://www.naustdal.kommune.no/innsyn.aspx?response=moteplan_utvalg&utvalg=5&scripturi=/innsyn.aspx&skin=infolink&Mid1=10244&']"
Nedre Eiker,"['http://www.nedre-eiker.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nes i Akershus,"['http://www.nes-ak.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nes i Buskerud,"['http://www.nes-bu.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nesna,"['http://www.nesna.kommune.no/', '<Response [200]>', 'https://innsyn.nesna.kommune.no/motekalender']"
Nesodden,"['http://www.nesodden.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nesseby,"['http://www.nesseby.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nesset,"['http://www.nesset.kommune.no/', '<Response [200]>', 'https://www.nesset.kommune.no/politikk/politiske-saker/']"
Nissedal,"['http://www.nissedal.kommune.no/', '<Response [200]>', 'http://innsyn.nissedal.kommune.no/innsynNissedal/dmb/Details/1']"
Nittedal,"['http://www.nittedal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nome,"['http://www.nome.kommune.no/', '<Response [200]>', 'http://innsyn.e-kommune.no/innsyn_nome/wfinnsyn.ashx?response=moteplan_utvalg&utvalg=2&']"
Nord-Aurdal,"['http://www.nord-aurdal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Norddal,"['http://www.norddal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nord-Fron,"['http://www.nord-fron.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nordkapp,"['http://www.nordkapp.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nord-Odal,"['http://www.nord-odal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nordre Land,"['http://www.nordre-land.kommune.no/', '<Response [200]>', 'https://innsyn.nordre-land.kommune.no/wfinnsyn.ashx?response=moteplan_utvalg&utvalg=1&']"
Nordreisa,"['http://www.nordreisa.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nore og Uvdal,"['http://www.nore-og-uvdal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Notodden,"['http://www.notodden.kommune.no/', '<Response [200]>', '<Response [404]>']"
Nærøy,"['http://www.naroy.kommune.no/', '<Response [200]>', '<Response [404]>']"
Odda,"['http://www.odda.kommune.no/', '<Response [200]>', 'https://www.odda.kommune.no/innsyn.aspx?response=moteplan_utvalg&&utvalg=1&scripturi=/innsyn.aspx&skin=infolink&Mid1=64&']"
Oppdal,"['http://www.oppdal.kommune.no/', '<Response [200]>', 'http://93.89.112.77/eInnsyn/dmb/Details/1#']"
Oppegård,"['http://www.oppegard.kommune.no/', '<Response [200]>', '<Response [404]>']"
Orkdal,"['http://www.orkdal.kommune.no/', '<Response [200]>', '<Response [404]>']"
Os i Hedmark,"['http://www.os.kommune.no/', '<Response [403]>', '<Response [403]>']"
Os i Hordaland,"['http://www.os.hordaland.no/', '<Response [200]>', 'https://oskommune.no/innsyn.aspx?response=moteplan_utvalg&utvalg=1&scripturi=/innsyn.aspx&skin=infolink&Mid1=563&']"
Osen,"['http://www.osen.kommune.no/', '<Response [200]>', '<Response [404]>']"
Oslo,"['http://www.oslo.kommune.no/', '<Response [200]>', 'https://tjenester.oslo.kommune.no/ekstern/einnsyn/sok?contentTypes=Moetemappe&kommune0=http%3A%2F%2Fdata.oslo.kommune.no%2Fvirksomhet%2FosloKommune&kommune1=http%3A%2F%2Fdata.oslo.kommune.no%2Fvirksomhet%2F976819853&kommune1=http%3A%2F%2Fdata.oslo.kommune.no%2Fvirksomhet%2F976819837&kommune2=http%3A%2F%2Fdata.oslo.kommune.no%2Futvalg%2FB--976819853&kommune2=http%3A%2F%2Fdata.oslo.kommune.no%2Futvalg%2FBR2--976819837&kommune2=http%3A%2F%2Fdata.oslo.kommune.no%2Futvalg%2FBR1--976819837']"
Osterøy,"['http://www.osteroy.kommune.no/', '<Response [200]>', '<Response [404]>']"
Overhalla,"['http://www.overhalla.kommune.no/', '<Response [200]>', '<Response [404]>']"
Porsanger,"['http://www.porsanger.kommune.no/', '<Response [200]>', '<Response [404]>']"
Porsgrunn,"['http://www.porsgrunn.kommune.no/', '', 'noresponse']"
Radøy,"['http://www.radoy.kommune.no/', '<Response [200]>', '<Response [404]>']"
Rakkestad,"['http://www.rakkestad.kommune.no/', '<Response [200]>', '<Response [404]>']"
Rana,"['http://www.rana.kommune.no/', '<Response [200]>', '<Response [404]>']"
Randaberg,"['http://www.randaberg.kommune.no/', '<Response [200]>', '<Response [404]>']"
Rauma,"['http://www.rauma.kommune.no/', '<Response [200]>', '<Response [404]>']"
